SampleID	cluster	bodymass	host_scientific_name	digestive_habitat_type	diet	surrounding_habitat	host_order	host_kingdom	host_phylum	host_class	host_family	host_genus	collection_timestamp	country	elevation_m	microbial_habitat_type	internal_habitat_type	exterl_habitat_type	additional_microbial_habitat_info	lifestage	captive_wild	sampling_month	trophic_diet	preservation_method	extraction_method	biogeo_realm	PD_whole_tree	chao1	shannon	simpson	observed_otus	host_phylogeny_nDMSproxy	latitiude	longitude	Site_ID	Bio1_2_5min	Bio2_2_5min	Bio3_2_5min	Bio4_2_5min	Bio5_2_5min	Bio6_2_5min	Bio7_2_5min	Bio8_2_5min	Bio9_2_5min	Bio10_2_5min	Bio11_2_5min	Bio12_2_5min	Bio13_2_5min	Bio14_2_5min	Bio15_2_5min	Bio16_2_5min	Bio17_2_5min	Bio18_2_5min	Bio19_2_5min	Vegetation_density	terrain_complexity	NDVI_Modis_1_mar.2018	Immune_Complexity_Ordinal	Immune_Complexity_Binary
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	categorical
1774.5.Inte.Puer	1	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	adult	wild		2	direct_freeze	DNeasy Powersoil	neotropic	23.45344	92.125	4.840890904	0.942028	79	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
1774.44.Inte.Puer	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	juvenile_pupae	wild		2	direct_freeze	DNeasy Powersoil	neotropic	18.69545	62.2	2.690740752	0.757962	35	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
2300.BB.05.colon	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	17/12/2013	usa	420	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	13.62388	25.75	2.521037542	0.712638	25	-0.278	47.48615	-93.60536	93	3.692185003	11.09000835	24.20741839	1243.352752	24.14245305	-21.66931142	45.81176448	18.1194014	-12.64614453	18.1194014	-12.64614453	696.0352797	108.6648	14	58.74858876	312.4875999	58.15668006	312.4875999	58.15668006		57.4320984	44	9	Adaptive
2300.BB.4085.colon	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	20/12/2013	usa	348	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	12.99884	21	2.791700835	0.792698	21	-0.278	48.33121	-95.96523	96	3.366191587	10.85058082	23.19471004	1299.604745	24.63967042	-22.14159798	46.7812684	18.51247845	-13.54468281	18.51247845	-13.54468281	543.4946545	94.0084349	10	64.79110221	253.0593949	40.8429149	253.0593949	40.8429149		0.222222	33	9	Adaptive
2300.BB.4085.anus	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	20/12/2013	usa	348	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	15.88398	59.42857143	1.313010388	0.334966	35	-0.278	48.33121	-95.96523	96	3.366191587	10.85058082	23.19471004	1299.604745	24.63967042	-22.14159798	46.7812684	18.51247845	-13.54468281	18.51247845	-13.54468281	543.4946545	94.0084349	10	64.79110221	253.0593949	40.8429149	253.0593949	40.8429149		0.222222	33	9	Adaptive
2300.BB.4064.colon	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	19/12/2013	usa	359	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	13.53186	29	2.737151252	0.805192	19	-0.278	48.51552	-95.83894	98	2.931202491	11.34176698	24.10487119	1304.382045	23.82793846	-23.22243507	47.05037352	17.888007	-13.40866808	17.888007	-14.22853477	536.0659236	95.37248	10.91556091	66.26926465	255.74496	42.91556091	255.74496	42.91556091	0	6.8888898	33	9	Adaptive
2300.BB.4064.anus	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	19/12/2013	usa	359	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	12.46061	53	1.478115429	0.465338	20	-0.278	48.51552	-95.83894	98	2.931202491	11.34176698	24.10487119	1304.382045	23.82793846	-23.22243507	47.05037352	17.888007	-13.40866808	17.888007	-14.22853477	536.0659236	95.37248	10.91556091	66.26926465	255.74496	42.91556091	255.74496	42.91556091	0	6.8888898	33	9	Adaptive
2300.BB.12.colon	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	19/12/2013	usa	359	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	12.19983	19	2.552148219	0.69429	19	-0.278	48.51552	-95.83894	98	2.931202491	11.34176698	24.10487119	1304.382045	23.82793846	-23.22243507	47.05037352	17.888007	-13.40866808	17.888007	-14.22853477	536.0659236	95.37248	10.91556091	66.26926465	255.74496	42.91556091	255.74496	42.91556091	0	6.8888898	33	9	Adaptive
2300.BB.07.anus	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	18/12/2013	usa	342	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	19.87397	81.66666667	2.815890067	0.739598	51	-0.278	47.937	-95.986	94	3.846247464	11.5147196	24.22737533	1311.326698	25.0277107	-22.49945511	47.52716582	19.03971809	-13.32401792	19.03971809	-13.32401792	560.564096	93.324032	10.836032	64.0602713	261.684032	44.172032	261.684032	44.172032	0	3.50617	28	9	Adaptive
2300.BB.08.anus	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	18/12/2013	usa	342	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	13.43467	40	2.0499997	0.648828	25	-0.278	47.93713	-95.98628	95	3.846223244	11.51435412	24.2264429	1311.332144	25.02818894	-22.49929569	47.52748463	19.03989738	-13.3240484	19.03989738	-13.3240484	560.538212	93.32940401	10.83828401	64.06310462	261.676444	44.16756401	261.676444	44.16756401	0	3.50617	28	9	Adaptive
2300.BB.4067.anus	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	20/12/2013	usa	344	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	19.58361	63	2.663648764	0.6615	46	-0.278	48.4297	-96.28949	97	3.169874901	11.39995905	24.04742792	1311.319599	24.21726032	-23.18666657	47.40392689	18.24983548	-14.05363621	18.24983548	-14.05363621	516.5413187	92.32914067	11	64.24077242	239.46952	43	239.46952	43	0	18.2469006	28	9	Adaptive
2300.BB.15.anus	2	large	ursus americanus americanus	fecal	omnivore	terrestrial	carnivora	animalia	chordata	mammalia	ursidae	ursus	20/12/2013	usa	344	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	palearctic	16.51084	60.11111111	2.516877468	0.71717	39	-0.278	48.4297	-96.28949	97	3.169874901	11.39995905	24.04742792	1311.319599	24.21726032	-23.18666657	47.40392689	18.24983548	-14.05363621	18.24983548	-14.05363621	516.5413187	92.32914067	11	64.24077242	239.46952	43	239.46952	43	0	18.2469006	28	9	Adaptive
SRR4289938	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	41.88483	449.6206897	7.206939636	0.985294	289	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
SRR4290013	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	31.04132	284	5.665948685	0.950186	179	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
SRR4289942	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	35.99676	382.775	6.755733819	0.978846	241	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
SRR4289986	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	40.11635	449.8421053	6.744795661	0.970068	284	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
SRR4289992	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	39.32718	347.5609756	6.750041215	0.973376	234	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
SRR4289945	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	32.99258	239.95	5.869382365	0.945252	183	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
SRR4289985	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	38.76126	386.4897959	6.699552203	0.978732	248	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
SRR4289973	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	38.8162	371.5384615	6.534929616	0.961254	252	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
SRR4289967	1	small	ochotona princeps	fecal	herbivore	terrestrial	lagomorpha	animalia	chordata	mammalia	ochotonidae	ochotona		usa	438	internal	digestive-associated		none	adult	wild		1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	39.81843	313.5538462	7.216617804	0.988582	256	-0.278	45.687	-121.787	92	7.797730547	9.23253128	36.1736826	599.7048391	19.89464464	-5.631571496	25.52621614	1.401431102	15.17468896	15.33502545	0.729689185	1751.167808	291.253312	22.950656	66.01346031	833.798592	119.691968	125.266624	784.36928	100	139925	189	9	Adaptive
550.L2S77.s.2.sequence	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	15/11/2009	usa	1624	internal	digestive-associated		feces	adult	wild	november	2	direct_freeze	DNeasy Powersoil	nearctic	24.01748	112.2	4.89907966	0.940706	87	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
550.L1S223.s.1.sequence	1	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	10/2/2009	usa	1624	internal	digestive-associated		feces	adult	wild	february	2	direct_freeze	DNeasy Powersoil	nearctic	19.18367	74	4.29753645	0.89786	66	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
550.L1S92.s.1.sequence	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	5/3/2009	usa	1624	internal	digestive-associated		feces	adult	wild	march	2	direct_freeze	DNeasy Powersoil	nearctic	20.35282	88.66666667	3.656257331	0.835802	63	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
550.L2S53.s.2.sequence	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	18/10/2009	usa	1624	internal	digestive-associated		feces	adult	wild	october	2	direct_freeze	DNeasy Powersoil	nearctic	23.61515	117.0769231	4.516152756	0.898098	88	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
550.L1S370.s.1.sequence	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	27/07/2009	usa	1624	internal	digestive-associated		feces	adult	wild	july	2	direct_freeze	DNeasy Powersoil	nearctic	28.04931	145.1	4.524498718	0.891898	89	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
722.M11Fcsw.1.s.1.1.sequence	1	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	31/12/2008	usa	1624	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	nearctic	22.97521	100.5	3.889047042	0.87794	69	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
550.L1S47.s.1.sequence	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	21/12/2008	usa	1624	internal	digestive-associated		feces	adult	wild	december	2	direct_freeze	DNeasy Powersoil	nearctic	19.8162	77.4375	3.523671507	0.80697	63	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
550.L1S118.s.1.sequence	3	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	5/4/2009	usa	1624	internal	digestive-associated		feces	adult	wild	april	2	direct_freeze	DNeasy Powersoil	nearctic	20.83471	98.2	3.474282625	0.763052	73	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
550.L1S202.s.1.sequence	1	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	13/01/2009	usa	1624	internal	digestive-associated		feces	adult	wild	january	2	direct_freeze	DNeasy Powersoil	nearctic	23.39657	123.0909091	4.557163652	0.919498	78	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
550.L1S124.s.1.sequence	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo	16/04/2009	usa	1624	internal	digestive-associated		feces	adult	wild	april	2	direct_freeze	DNeasy Powersoil	nearctic	20.00665	82.09090909	3.72545557	0.83088	63	-0.278	40.015	-105.271	85	9.692988353	15.6975107	41.12177563	828.1047083	28.82845219	-9.344931913	38.1733841	13.30567306	0.07164539	20.38000202	0.07164539	475.6224	71.67232	16	43.60437942	184.62752	52.46656	136.71936	52.46656	35	37603.30078	98	9	Adaptive
SRR850072	1	small	neotoma albigula	forgut	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	neotoma	16/10/2012	usa	2510	internal	digestive-associated		none	adult	wild	may	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	26.98331	213.0344828	5.741305899	0.955736	158	-0.278	38.5	-109.3	81	5.11736667	12.90833339	37.0741073	798.5894052	23.36640015	-11.45519981	34.82159996	15.30333328	7.229066722	15.33226655	-3.916533208	504	57.4	24.6	22.00995475	161	95.8	156.4	111.8	22	135719	55	9	Adaptive
SRR850069	2	small	neotoma albigula	stomach	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	neotoma	16/10/2012	usa	2510	internal	digestive-associated		none	adult	wild	february	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	30.99808	264.3030303	6.77508098	0.98292	207	-0.278	38.5	-109.3	81	5.11736667	12.90833339	37.0741073	798.5894052	23.36640015	-11.45519981	34.82159996	15.30333328	7.229066722	15.33226655	-3.916533208	504	57.4	24.6	22.00995475	161	95.8	156.4	111.8	22	135719	55	9	Adaptive
SRR850062	1	small	neotoma albigula	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	neotoma	16/10/2012	usa	2510	internal	digestive-associated		none	adult	wild	july	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	17.66455	98.76923077	4.458251653	0.885624	81	-0.278	38.5	-109.3	81	5.11736667	12.90833339	37.0741073	798.5894052	23.36640015	-11.45519981	34.82159996	15.30333328	7.229066722	15.33226655	-3.916533208	504	57.4	24.6	22.00995475	161	95.8	156.4	111.8	22	135719	55	9	Adaptive
SRR850065	2	small	neotoma albigula	fecal	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	neotoma	16/10/2012	usa	2510	internal	digestive-associated		none	adult	wild	october	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	21.114	137.2	5.151549039	0.934316	102	-0.278	38.5	-109.3	81	5.11736667	12.90833339	37.0741073	798.5894052	23.36640015	-11.45519981	34.82159996	15.30333328	7.229066722	15.33226655	-3.916533208	504	57.4	24.6	22.00995475	161	95.8	156.4	111.8	22	135719	55	9	Adaptive
SRR850081	1	small	neotoma albigula	stomach	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	neotoma	16/10/2012	usa	2510	internal	digestive-associated		none	adult	wild	february	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	31.71045	213.5227273	6.091289935	0.96291	181	-0.278	38.5	-109.3	81	5.11736667	12.90833339	37.0741073	798.5894052	23.36640015	-11.45519981	34.82159996	15.30333328	7.229066722	15.33226655	-3.916533208	504	57.4	24.6	22.00995475	161	95.8	156.4	111.8	22	135719	55	9	Adaptive
SRR850054	1	small	neotoma albigula	forgut	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	neotoma	16/10/2012	usa	2510	internal	digestive-associated		none	adult	wild	november	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	nearctic	28.38926	207.125	5.951894421	0.9664	159	-0.278	38.5	-109.3	81	5.11736667	12.90833339	37.0741073	798.5894052	23.36640015	-11.45519981	34.82159996	15.30333328	7.229066722	15.33226655	-3.916533208	504	57.4	24.6	22.00995475	161	95.8	156.4	111.8	22	135719	55	9	Adaptive
